id,checksum,companies,created_at,description,logo,name,platforms,slug,updated_at,url
816,85431585-41f3-0b80-14af-2fb4528221c6,,1577059200,,,Yamaneko Engine,,yamaneko-engine,1578355200,https://www.igdb.com/game_engines/yamaneko-engine
1353,26978a6d-e9c2-febb-9298-fc16a0802bb9,,1633989176,,,EAGL 2,,eagl-2,1634021509,https://www.igdb.com/game_engines/eagl-2
309,08eb64cf-3ae1-62ba-6382-e7d161bf9160,,1455580800,,,Phoenix Engine (Wolfire),,phoenix-engine-wolfire,1455580800,https://www.igdb.com/game_engines/phoenix-engine-wolfire
315,560e0596-92b2-4392-d269-f70b2f843304,,1456704000,,,FAME Tech,,fame-tech,1456790400,https://www.igdb.com/game_engines/fame-tech
278,34f4eb3d-c307-dbca-3626-c6e250059f5b,,1443568434,,,The Sims 2 Engine,,the-sims-2-engine,1646174457,https://www.igdb.com/game_engines/the-sims-2-engine
320,bef4145c-5dba-8452-2790-4aa5413e6b48,,1457222400,,,Gamebook Adventures Engine,,gamebook-adventures-engine,1457222400,https://www.igdb.com/game_engines/gamebook-adventures-engine
331,22a2ee63-79c0-673f-0ca8-94fe4076b283,,1459641600,,,Nitrous,,nitrous,1459641600,https://www.igdb.com/game_engines/nitrous
338,85fbb9c6-c59c-5ad1-131f-d27e4abac3e4,,1462665600,,,Z-Engine,,z-engine,1462752000,https://www.igdb.com/game_engines/z-engine
430,9725727b-c69d-481e-6978-ee4b9d877c90,,1484894322,,,ios,,ios,1682942869,https://www.igdb.com/game_engines/ios
975,89698685-2afe-5845-e274-4f17e412cd41,,1590935612,,,TIC-80,,tic-80,1691021774,https://www.igdb.com/game_engines/tic-80
759,263099e3-e81f-d4c9-d93f-562f2791c1bc,,1573776000,,,proprietary engine [ by Grinding Gear Games ],,proprietary-engine-by-grinding-gear-games,1573862400,https://www.igdb.com/game_engines/proprietary-engine-by-grinding-gear-games
1365,ac3c7be5-9f0c-675c-531d-d56e43f97a5c,,1635853133,,,DIV Game Creator,,div-game-creator,1635861757,https://www.igdb.com/game_engines/div-game-creator
345,5e83e2a9-56f2-8f80-4f36-359e7bab39a0,,1463826017,,,Open Dynamics Engine,,open-dynamics-engine,1663596951,https://www.igdb.com/game_engines/open-dynamics-engine
1235,fa01ff26-cc7d-527c-f542-738a5a477f89,,1620031162,,,NESiCAxLive,,nesicaxlive,1642070679,https://www.igdb.com/game_engines/nesicaxlive
1435,63ce4640-6ff9-c8fa-907b-ebcb3ddcf621,,1663517269,,0,Octave Engine,,octave-engine,1663596976,https://www.igdb.com/game_engines/octave-engine
1213,167df374-1753-0b14-386b-c155d1561b78,,1616472280,,,ADE-704A,,ade-704a,1616489405,https://www.igdb.com/game_engines/ade-704a
217,409b25f1-eda4-b121-c3c1-2ac32595bdd4,,1428829532,,,Lightweight Java Game Library,,lightweight-java-game-library,1685364544,https://www.igdb.com/game_engines/lightweight-java-game-library
1132,7258b115-2526-09e2-4690-d9b85976a393,,1605657600,,,Fuse MOS,,fuse-mos,1605744000,https://www.igdb.com/game_engines/fuse-mos
705,3db1ab61-37c3-5827-0c9b-c0afb140c888,,1565286629,,,Alien Shooter Engine,,alien-shooter-engine,1658472098,https://www.igdb.com/game_engines/alien-shooter-engine
1138,b038f6a8-2b0a-7bc2-0426-29481d5cb745,,1607126400,,,System-NNN,,system-nnn,1607126400,https://www.igdb.com/game_engines/system-nnn
1335,9e5008bf-069a-3752-5e0d-4ff985057a9c,,1631750403,,,DATA EAST MLC SYSTEM HARDWARE,,data-east-mlc-system-hardware,1631823174,https://www.igdb.com/game_engines/data-east-mlc-system-hardware
43,4e7e7fa3-b7c1-0397-1ef5-1392857d78df,"[3, 21]",1405788912,,,Dark Engine,[6],dark-engine,1627433937,https://www.igdb.com/game_engines/dark-engine
159,7db36c55-df23-f4a5-58dc-5fa170528958,,1421051104,,,Playground SDK,,playground-sdk,1656535773,https://www.igdb.com/game_engines/playground-sdk
625,0980ced8-45a3-3b50-681a-f3ee9044c9df,,1552707197,,,Starling,,starling,1688228201,https://www.igdb.com/game_engines/starling
1160,25b21861-c408-ce13-4958-2d3663752e30,,1610041231,,,Quakespasm,,quakespasm,1682993220,https://www.igdb.com/game_engines/quakespasm
108,b3b70bc9-f718-0697-be44-f1c2af6e761b,,1414972800,,,Amityville,,amityville,1436400000,https://www.igdb.com/game_engines/amityville
111,c7df197a-9a14-f338-1dce-65bbf8802e4b,,1415145600,,,Groovie,,groovie,1474156800,https://www.igdb.com/game_engines/groovie
323,b4e8e880-ab8e-9dfa-4be9-73237a7ca34c,,1457959026,,,pc,,pc,1673183330,https://www.igdb.com/game_engines/pc
528,57cc09dc-ebf9-ec59-5089-10ed1367f1e6,[290],1511978257,,0,Glacier 2,,glacier-2,1674669451,https://www.igdb.com/game_engines/glacier-2
481,cdba2cdf-087b-a874-7656-2f1e9f77378c,[116],1498431195,,0,Real Virtuality 4,[6],real-virtuality-4,1675158206,https://www.igdb.com/game_engines/real-virtuality-4
128,91448474-3de9-c539-ce6c-c8cfa9b9668d,,1418169600,,,BitSquid,,bitsquid,1418169600,https://www.igdb.com/game_engines/bitsquid
41,1ad3c611-dcfb-5b86-cc15-226ee90b38db,[34897],1405778926,,0,RenderWare,"[5, 6, 8, 9, 11, 12, 14, 21, 38]",renderware,1684486803,https://www.igdb.com/game_engines/renderware
60,419db78b-9194-423e-b1cf-72039fb626ae,,1407366033,,,Prism3D,,prism3d,1668126929,https://www.igdb.com/game_engines/prism3d
252,8e8dd484-3ba8-e150-bcbe-9fc71102dc80,,1436572800,,,ZEN,,zen,1436572800,https://www.igdb.com/game_engines/zen
817,caa8f7d3-95c1-1cd8-4e3c-684c3e1b9be7,,1577121174,,,NeoX engine [ by NetEase Games ],,neox-engine-by-netease-games,1661845697,https://www.igdb.com/game_engines/neox-engine-by-netease-games
284,77e59ddc-2f2c-2985-6b42-e8348cfe279b,,1444348800,,,Windows Animation Package 32,,windows-animation-package-32,1444435200,https://www.igdb.com/game_engines/windows-animation-package-32
295,f60f6208-802b-628a-e171-54fcca48339b,,1452384000,,,GameZ,,gamez,1452384000,https://www.igdb.com/game_engines/gamez
301,425d05ba-b15a-6847-b073-2694c0b01624,,1454544000,,,CSS,,css,1454630400,https://www.igdb.com/game_engines/css
1269,b81e339a-6f9f-45ce-fbde-e6d80bf14a76,,1624447597,,,V-Nuke,,v-nuke,1624453029,https://www.igdb.com/game_engines/v-nuke
289,e12f6702-a034-a284-ef78-e8109e87cb2e,,1447793481,,,Wintermute Engine,[6],wintermute-engine,1666163786,https://www.igdb.com/game_engines/wintermute-engine
313,4d3950e0-78f4-d60e-83ec-e801f5390a9f,,1456099200,,,Beam Next Generation,,beam-next-generation,1456185600,https://www.igdb.com/game_engines/beam-next-generation
1277,c00e33d3-b4c7-2199-d9a5-8fec4cdcb807,,1625927679,,,MS23,,ms23,1631216705,https://www.igdb.com/game_engines/ms23
335,903ec7ab-c25a-0a71-53e4-3036f1ae3268,,1460246400,,,Black Hawk engine,,black-hawk-engine,1460505600,https://www.igdb.com/game_engines/black-hawk-engine
339,6b707903-234e-b085-2ceb-de89e00985bb,,1462924800,,,The Eight-Bit Universal Role Playing Engine,,the-eight-bit-universal-role-playing-engine,1462924800,https://www.igdb.com/game_engines/the-eight-bit-universal-role-playing-engine
1203,89003f45-670c-d30f-4a1d-9d1213b29e4b,,1615102124,,,.ZnZin,,dot-znzin,1634480605,https://www.igdb.com/game_engines/dot-znzin
65,e438ed99-fa6f-76e7-bc32-ee6f37ce5bde,,1407801600,,,Torque 2D,,torque-2d,1592352000,https://www.igdb.com/game_engines/torque-2d
342,fc7c8370-1249-a221-511b-50280196505a,,1463270400,,,MEGA Engine,,mega-engine,1463270400,https://www.igdb.com/game_engines/mega-engine
665,096ff788-b1fa-c47d-7f54-7ed4d789fe35,,1554442293,,,Soft Engine 2.0,,soft-engine-2-dot-0,1653985663,https://www.igdb.com/game_engines/soft-engine-2-dot-0
367,1c648cc5-4c77-bbeb-3997-6f39385e0de0,,1469750400,,,Photex,,photex,1469750400,https://www.igdb.com/game_engines/photex
371,df8d6879-b29e-5ca9-1c63-24eec92ae7cc,,1470096000,,,Gideros,,gideros,1470096000,https://www.igdb.com/game_engines/gideros
343,516acdee-5269-989a-0890-3e448be3b68c,,1463758426,,,Box2D,,box2d,1684718228,https://www.igdb.com/game_engines/box2d
457,14124e1b-0559-16c7-c700-030dbf7733be,,1492300800,,,Spellwrath (Custom Engine),,spellwrath-custom-engine,1492387200,https://www.igdb.com/game_engines/spellwrath-custom-engine
1067,aee30b61-222b-3d0e-7484-e0257c792e4e,,1598926859,,,Text Adventure Development System (TADS),,text-adventure-development-system-tads,1692030026,https://www.igdb.com/game_engines/text-adventure-development-system-tads
363,8fa7c4ab-d1e0-73ca-934e-80e455d876e9,,1469392667,,,Film Window,,film-window,1647979724,https://www.igdb.com/game_engines/film-window
627,2002f71d-1828-57ca-b3a5-910c5f025dc5,,1553126400,,,RealSpace 2,,realspace-2,1553126400,https://www.igdb.com/game_engines/realspace-2
663,7016ba3e-5712-28ee-1c55-205903aeda1f,,1554076800,,,Lithtech Triton,,lithtech-triton,1554076800,https://www.igdb.com/game_engines/lithtech-triton
666,32c42269-907d-68f4-7839-5b0c8327f8a4,,1554422400,,,Soft Engine Lite,,soft-engine-lite,1554508800,https://www.igdb.com/game_engines/soft-engine-lite
1207,b2a0cc15-1d64-5afd-4fa4-997b4dbfd376,,1615311143,,,LibUSB & HIDAPI,,libusb-and-hidapi,1615328945,https://www.igdb.com/game_engines/libusb-and-hidapi
330,03c5d3da-55b6-6489-a98c-321f41d59f4b,,1459300862,,,Trinigy Vision Engine,,trinigy-vision-engine,1666573209,https://www.igdb.com/game_engines/trinigy-vision-engine
269,65f0e4c9-a36a-4a75-1e3b-59722a0ae6c2,,1441065600,,,Freescape,,freescape,1538265600,https://www.igdb.com/game_engines/freescape
91,f88dcae4-e77f-aa54-932f-894934b6909b,,1414665002,,26,PathEngine,,pathengine,1657701162,https://www.igdb.com/game_engines/pathengine
1298,e9011b10-9c64-6949-64a8-27baa3cbaf5e,,1627827022,,,ExEn (Execution Engine),,exen-execution-engine,1627827679,https://www.igdb.com/game_engines/exen-execution-engine
1004,06d9a4ab-132b-f9e3-8fd9-79be88ef64df,,1592713134,,,Konami Hornet,,konami-hornet,1659053771,https://www.igdb.com/game_engines/konami-hornet
699,2c9a8466-ea81-c6a7-d7ec-e98f379589ba,,1559999145,,,Havoc,,havoc,1659991266,https://www.igdb.com/game_engines/havoc
513,435762ca-bd89-638e-5ead-33914a13d5ec,[407],1507593600,,64,Firebird Engine,,firebird-engine,1509667200,https://www.igdb.com/game_engines/firebird-engine
82,b06233ef-0c46-31f5-898a-0154c3d5668f,,1414263737,,,MonkeyX,,monkeyx,1620402971,https://www.igdb.com/game_engines/monkeyx
1122,04392380-6ec8-1c4a-ec92-0d99e0ced723,,1604095362,,,Angular,,angular,1648644967,https://www.igdb.com/game_engines/angular
361,dfe39279-57e2-ca05-25f6-d09b9a7d00a4,[10371],1468713600,,46,Top Hat Engine,,top-hat-engine,1469491200,https://www.igdb.com/game_engines/top-hat-engine
256,1bf479ca-8615-a9fe-0064-8c126b968083,[2648],1438087600,,,Siglus,[6],siglus,1692701506,https://www.igdb.com/game_engines/siglus
373,4881ddde-357c-14f5-7a67-fe38e06f0abb,,1470145008,,,HaxeFlixel,,haxeflixel,1679534382,https://www.igdb.com/game_engines/haxeflixel
1187,ec522625-55fd-a776-bf25-0b762104c51d,,1612396800,,,Hiber Engine,,hiber-engine,1612396800,https://www.igdb.com/game_engines/hiber-engine
619,e94f5396-3b3c-c928-8f22-b9bbe73bd1e5,,1549117654,,,Flare,,flare,1686073441,https://www.igdb.com/game_engines/flare
505,48aac601-8ace-ba46-fd3e-aa7ef2ef68e0,,1504483200,,,Spenefett,,spenefett,1504483200,https://www.igdb.com/game_engines/spenefett
453,8ca8c1aa-90d9-7bbe-62ec-9b0aaa26aa6e,[12455],1491609600,,,Rataj's Browser Game Engine,[82],ratajs-browser-game-engine,1491609600,https://www.igdb.com/game_engines/ratajs-browser-game-engine
246,dc94d98d-7b1a-2f21-c412-1873ac77b48c,,1434459464,,,Wolfenstein 3D,,wolfenstein-3d,1692721094,https://www.igdb.com/game_engines/wolfenstein-3d
1066,d9adef5d-b663-08e9-5bbe-d72aac0cf703,,1598918400,,,Windrift,,windrift,1598918400,https://www.igdb.com/game_engines/windrift
1161,cafdf30f-c554-6da2-0eca-ffc375ceb555,,1609977600,,,flowlab,,flowlab,1609977600,https://www.igdb.com/game_engines/flowlab
77,8e6fb910-f8f5-7584-3f39-037aa00f2298,,1410480000,,,AGOS,,agos,1410480000,https://www.igdb.com/game_engines/agos
266,65a9a8d3-0b94-8a2d-145a-0106f20ebc9c,,1440573236,,,Virtual World Inventor,,virtual-world-inventor,1670756617,https://www.igdb.com/game_engines/virtual-world-inventor
436,8d4afd57-66f6-0991-cdf0-58dfa7861552,[458],1488387587,,0,DreamWorld,,dreamworld,1673923147,https://www.igdb.com/game_engines/dreamworld
131,b54ba9f5-6f75-da38-c06f-10ceb64ce6dc,,1418515200,,,W3D,,w3d,1435536000,https://www.igdb.com/game_engines/w3d
402,5cc8b02f-17e8-5f28-95d8-0933f76cd001,,1478858535,,0,Cocos2d-x,,cocos2d-x,1685667160,https://www.igdb.com/game_engines/cocos2d-x
170,5cf980f3-b9d1-6ef1-0807-3ad521a9dac2,,1422403200,,,Objectnaut,,objectnaut,1422403200,https://www.igdb.com/game_engines/objectnaut
181,c832f337-7891-d12c-d209-4c044538a95d,,1423440000,,,Kapow,,kapow,1423440000,https://www.igdb.com/game_engines/kapow
840,d2c9ab0f-30f7-5eae-46cd-4ca58b9412ce,,1581379200,,,RSPiX,,rspix,1581465600,https://www.igdb.com/game_engines/rspix
226,8ab537af-539e-b10e-ac27-48f79027ef9f,,1429660800,,,X Engine,,x-engine,1429660800,https://www.igdb.com/game_engines/x-engine
227,71198766-73fb-9e82-482c-50c93fb61326,,1429747200,,,GEM,,gem,1435881600,https://www.igdb.com/game_engines/gem
1302,c7eb8457-a49b-cbd6-a078-25acfd043d7d,,1627976139,,,SGDK,,sgdk,1678997168,https://www.igdb.com/game_engines/sgdk
233,d9c9d5ad-ecd0-9260-041a-f3ebc436fe19,,1431302400,,,Virtual Dream,,virtual-dream,1431388800,https://www.igdb.com/game_engines/virtual-dream
241,a229f55a-1ecc-9689-03e2-25a5c3ff207a,,1433030400,,,Dragon Co's engine,,dragon-cos-engine,1433030400,https://www.igdb.com/game_engines/dragon-cos-engine
120,1a2bd5df-8cbe-632d-e6aa-bd60daf75663,,1417251195,,,Enfusion,,enfusion,1652808592,https://www.igdb.com/game_engines/enfusion
290,a1dfbb6e-53ff-c863-7f6e-a6eb8ef9388a,,1448150400,,,Gouache Engine,,gouache-engine,1599955200,https://www.igdb.com/game_engines/gouache-engine
292,0eaf446f-12d4-1d84-c988-44a8e12d50e6,,1449273600,,,VRAGE,,vrage,1590278400,https://www.igdb.com/game_engines/vrage
303,883b23a7-d2c7-8ebd-4d25-979ab0d48fb6,,1454544000,,,AJAX,,ajax,1454630400,https://www.igdb.com/game_engines/ajax
1057,03b2d481-93ae-6f94-3b66-5cd7ff2e3fd5,,1597536000,,,Capcom VS SNK 2 Engine,,capcom-vs-snk-2-engine,1597622400,https://www.igdb.com/game_engines/capcom-vs-snk-2-engine
1219,1428f4fa-c495-9b79-62c5-02a6a6e04c88,,1617476727,,,QZandronum,,qzandronum,1646013753,https://www.igdb.com/game_engines/qzandronum
276,38730fd9-a5e0-5fdf-232a-139e57aff806,,1443371138,,,Klik & Play,,klik-and-play,1641209396,https://www.igdb.com/game_engines/klik-and-play
321,ac01b4c2-f670-2eb8-cb7a-5a7f2c893df3,,1457308800,,,Trinity Vision Engine,,trinity-vision-engine,1457308800,https://www.igdb.com/game_engines/trinity-vision-engine
326,611b7110-45bf-9b0c-b03c-6637ab6d0bf2,,1459036800,,,Quantum3,,quantum3,1459036800,https://www.igdb.com/game_engines/quantum3
328,b1d360ce-352f-4c5e-c80a-889f12007fe5,,1459123200,,,Nocturne Engine,,nocturne-engine,1459123200,https://www.igdb.com/game_engines/nocturne-engine
1455,1be35f06-f5c4-a449-665d-f2be63646a9c,,1665965397,,,FUZE4,,fuze4,1665973866,https://www.igdb.com/game_engines/fuze4
1036,c525506f-2711-5d32-2a83-637f707758ca,,1593567183,,,Bemani PC Type 4,,bemani-pc-type-4,1616489405,https://www.igdb.com/game_engines/bemani-pc-type-4
122,7a0b3aba-5d9c-f5e2-5037-ee05da7a2d4c,,1417435095,,,Chameleon,,chameleon,1615291731,https://www.igdb.com/game_engines/chameleon
356,24f01173-6104-1cbe-6469-287b3e74a5d9,,1466294400,,,Turbulenz Engine,,turbulenz-engine,1466294400,https://www.igdb.com/game_engines/turbulenz-engine
368,68fa6a77-b717-d7bc-b6ba-5b50f6274937,,1470009600,,,Dx Studio,,dx-studio,1470009600,https://www.igdb.com/game_engines/dx-studio
379,4cdad01f-5950-b233-1423-e4b410433f1a,,1471737600,,,Sahara Engine (custom built),,sahara-engine-custom-built,1471737600,https://www.igdb.com/game_engines/sahara-engine-custom-built
622,83dc32bd-70af-01e8-2299-c9c4e77a390f,,1550102400,,,Aether Engine,,aether-engine,1550102400,https://www.igdb.com/game_engines/aether-engine
1484,45659ac8-27c2-183d-4234-db5e26cdbe22,,1677872076,,0,Ebitengine,"[3, 6, 14, 34, 39, 82, 130]",ebitengine,1678105318,https://www.igdb.com/game_engines/ebitengine
1420,7ee829c9-362d-95a6-abb8-1a5e6cf956c5,,1660541334,,,Delta Engine,,delta-engine,1688348322,https://www.igdb.com/game_engines/delta-engine
1535,299a200c-3283-b241-9a73-7bf3b10fdfdc,,1685826179,,0,Arcade Game Studio,[6],arcade-game-studio,1689640770,https://www.igdb.com/game_engines/arcade-game-studio
224,a0ea5b36-6144-dfac-90f5-677400b50a14,,1429535294,,,X3 Reality,,x3-reality,1673509310,https://www.igdb.com/game_engines/x3-reality
741,f70687bb-19ed-0037-e848-fd6c3290590a,[5838],1566777600,,90,Spark Casual Engine,"[6, 14, 34]",spark-casual-engine,1585267200,https://www.igdb.com/game_engines/spark-casual-engine
1349,53522bbe-a4e8-5816-5710-e317ad57518a,,1632927538,,,AliceSoft System4.X,,alicesoft-system4-dot-x,1632927538,https://www.igdb.com/game_engines/alicesoft-system4-dot-x
51,217768ed-af20-ecde-4fdf-fe546807ab07,,1405987200,,,3Space,,3space,1406073600,https://www.igdb.com/game_engines/3space
83,6732133e-80da-eb14-d892-e0b6e9a07089,,1414281600,,,TDRPG Engine,,tdrpg-engine,1414281600,https://www.igdb.com/game_engines/tdrpg-engine
1038,faa0e244-98d0-3d45-f9aa-45e4a45b2d58,,1593648000,,,ZGameEditor,,zgameeditor,1593648000,https://www.igdb.com/game_engines/zgameeditor
130,12993ce3-9851-77bf-c16b-e239e2f7143e,,1418521240,,,SAGE,,sage,1663893722,https://www.igdb.com/game_engines/sage
1285,c680d522-fb43-fd40-eddd-c9f408f6117c,,1626583343,,,FOCAL,,focal,1626654376,https://www.igdb.com/game_engines/focal
566,6c13587b-eb24-a99e-5304-d481f930daae,,1523013229,,,web gl,,web-gl,1683766549,https://www.igdb.com/game_engines/web-gl
1545,30f25d0b-8660-b1a7-5cc2-c0b979e4e0b6,,1689881123,,0,Jo Engine,[32],jo-engine,1689898344,https://www.igdb.com/game_engines/jo-engine
137,bc1cd436-451a-a1f3-12fc-f4ae33b628db,,1418893062,,,SlaveDriver,,slavedriver,1692753063,https://www.igdb.com/game_engines/slavedriver
80,d1f9eaf5-1cf1-7ee0-c13e-bbf9161d4296,,1413072000,,,HydroEngine,,hydroengine,1607212800,https://www.igdb.com/game_engines/hydroengine
70,53a5786f-c106-c936-cd09-78b722ac70b1,,1408293961,,,The Sims 3 Engine,,the-sims-3-engine,1667747767,https://www.igdb.com/game_engines/the-sims-3-engine
191,b980dcb3-2d0d-0a0d-8eca-7c7a8f4f9a32,,1427846400,,,VR-6,,vr-6,1427932800,https://www.igdb.com/game_engines/vr-6
259,e8bb2a3e-58ec-1019-9a7a-9a4c31f77eb8,,1439377651,,,Heroic Driving Engine,,heroic-driving-engine,1657763692,https://www.igdb.com/game_engines/heroic-driving-engine
460,c3c7ca8a-bf33-6b23-063a-f2b0b128a474,,1493596800,,,Stratagus,,stratagus,1493596800,https://www.igdb.com/game_engines/stratagus
125,9c5f26c8-6400-e48b-53c3-0a0de90b2e61,,1417512259,,,Voxel Space,,voxel-space,1652978838,https://www.igdb.com/game_engines/voxel-space
745,b88e5bcb-92c9-8b60-dd0a-2b033671bf75,,1569974400,,,Origin FX,,origin-fx,1569974400,https://www.igdb.com/game_engines/origin-fx
1320,2633cfb2-f80b-59d8-0fbd-c3a2284d7c43,,1630075602,,,TBH Game Engine,,tbh-game-engine,1652731416,https://www.igdb.com/game_engines/tbh-game-engine
774,27bc1989-2522-bf0b-558f-c0144a45df38,,1575417600,,,Mohawk,,mohawk,1575417600,https://www.igdb.com/game_engines/mohawk
1200,f76b6716-c104-5070-c637-5e6a58cf93f2,,1614418543,,,NESmaker,,nesmaker,1670983963,https://www.igdb.com/game_engines/nesmaker
841,b4c0ce99-5daf-d2c3-279e-84e9678f0376,,1581465600,,,C0var1ant RPG Engine,,c0var1ant-rpg-engine,1581465600,https://www.igdb.com/game_engines/c0var1ant-rpg-engine
904,81c7e72a-ec34-a7b5-95e6-f46a409f4e94,,1589500800,,,After Dark,,after-dark,1589587200,https://www.igdb.com/game_engines/after-dark
1366,787ae415-aefe-afa6-d582-2f84fa64fb36,,1636053273,,,RobustToolbox,,robusttoolbox,1636053273,https://www.igdb.com/game_engines/robusttoolbox
353,d07f1bec-9f94-ac55-6ae0-1d6358e15f1f,,1465796311,,,BRender,,brender,1693451934,https://www.igdb.com/game_engines/brender
55,f947a73a-3c42-ef21-e96a-a0e51debf3a9,[3405],1406678400,,32,Euphoria Engine,"[6, 9, 12, 34, 39, 48, 49]",euphoria-engine,1560816000,https://www.igdb.com/game_engines/euphoria-engine
1214,723e61e6-d3bd-3695-4fa0-e7fe1f1c9998,,1616472280,,,ADE-6291,,ade-6291,1616489405,https://www.igdb.com/game_engines/ade-6291
1181,8f2b3314-4341-99b2-8db9-62a79c5a662a,,1611619200,,,Linguini Engine,,linguini-engine,1611619200,https://www.igdb.com/game_engines/linguini-engine
1315,bd22f4d9-1bf9-13f7-f0a6-a9c0556e1267,,1629090106,,,Raycast Game Maker,,raycast-game-maker,1658277017,https://www.igdb.com/game_engines/raycast-game-maker
1143,782cef09-da41-972b-a352-cbdec20156ff,,1607817600,,,Tesseract,,tesseract,1607817600,https://www.igdb.com/game_engines/tesseract
693,4027ebc4-805b-f3a9-409c-74354ec338ca,,1557146003,,,Cordova,,cordova,1621298232,https://www.igdb.com/game_engines/cordova
1058,2faff6d2-82e2-eaff-5cb4-a9d7edbd59e6,,1597536000,,,Capcom Sports Club Engine,,capcom-sports-club-engine,1597622400,https://www.igdb.com/game_engines/capcom-sports-club-engine
1344,a398f64b-f450-1f24-497c-ca3272255325,,1632340481,,,Piskel,,piskel,1641282582,https://www.igdb.com/game_engines/piskel
444,1af58526-a09f-0fb0-42d0-24bf6f343b5d,,1488860401,,59,Leadwerks,[6],leadwerks,1649293737,https://www.igdb.com/game_engines/leadwerks
282,63416461-b181-7e77-565c-bc717a7d87fd,[1696],1444089600,,38,RENA,[6],rena,1506643200,https://www.igdb.com/game_engines/rena
73,96ec9515-bab4-a598-a373-828603a9b0a8,,1408838400,,,Babel engine,,babel-engine,1532908800,https://www.igdb.com/game_engines/babel-engine
1291,67abb57c-b1f8-a7f8-456d-56c4af55d66a,,1627144462,,,Pinball Construction Set,,pinball-construction-set,1692040233,https://www.igdb.com/game_engines/pinball-construction-set
1204,94f6aecd-2b31-702f-8bca-6c41026c455e,,1615117110,,,QuakeWorld,,quakeworld,1631034979,https://www.igdb.com/game_engines/quakeworld
1039,6d2e43c8-922c-04af-b4d0-cea1c44e69f4,,1593734400,,,Object Locative Environment Coordinate System,,object-locative-environment-coordinate-system,1593734400,https://www.igdb.com/game_engines/object-locative-environment-coordinate-system
479,8134b7e8-6ef5-0743-dfd7-c92e4f4ed50c,[2746],1498176000,,54,Black Desert Engine,[6],black-desert-engine,1498348800,https://www.igdb.com/game_engines/black-desert-engine
492,1ca93a43-cd67-7791-fb29-8a9f9d8938f5,[12931],1500336000,,,StoryForge,"[6, 48, 49]",storyforge,1505001600,https://www.igdb.com/game_engines/storyforge
100,2b16bf88-cba1-fed6-ad29-ab25c31d3178,,1414800000,,,Nod Engine,,nod-engine,1414800000,https://www.igdb.com/game_engines/nod-engine
1216,50ef971a-44d9-9375-90d7-b126c3f9c289,,1617116520,,,Immortal Engine,,immortal-engine,1617131134,https://www.igdb.com/game_engines/immortal-engine
140,a4f13cf1-817e-220f-c3ae-02c12f643d0a,,1419033600,,,Ecstasy Engine,,ecstasy-engine,1419033600,https://www.igdb.com/game_engines/ecstasy-engine
164,19910d16-0878-923f-0213-c0496a968eaa,,1421625600,,,MacVenture,,macventure,1554768000,https://www.igdb.com/game_engines/macventure
165,3c25419b-572f-67e8-7875-e1a1ccb7b5b6,,1421884800,,,Gold Box,,gold-box,1515024000,https://www.igdb.com/game_engines/gold-box
192,c96836aa-cc68-532a-e6e9-e479541c343f,,1427932800,,,MassTech,,masstech,1513900800,https://www.igdb.com/game_engines/masstech
194,c0238b4c-d5b1-906c-ffdc-f3f734096168,,1428364800,,,isiMotor2,,isimotor2,1566777600,https://www.igdb.com/game_engines/isimotor2
197,ef981ff6-b113-e69b-5d71-fe054951fed2,,1428624000,,,Enforce,,enforce,1453507200,https://www.igdb.com/game_engines/enforce
250,75d055dc-9e98-d1fb-56d3-bc17672a49fd,,1435190400,,,Beelzebub,,beelzebub,1435276800,https://www.igdb.com/game_engines/beelzebub
359,e4e4c5c6-0dde-68f5-ce05-4a3b062c77cb,,1468281600,,,BlitzMax,,blitzmax,1468281600,https://www.igdb.com/game_engines/blitzmax
364,98c01fb6-e01c-daca-c6a0-a301e5616528,,1469577600,,,Argon,,argon,1469577600,https://www.igdb.com/game_engines/argon
387,e46b30da-de26-f73a-600f-4dd9d4f96f6a,,1473724800,,,Praxis,,praxis,1473724800,https://www.igdb.com/game_engines/praxis
393,7a42c72e-d7c1-1fe2-51f2-443139068edd,,1475625600,,,Sephius Engine,,sephius-engine,1475625600,https://www.igdb.com/game_engines/sephius-engine
396,c911df24-7356-1865-4ed6-171335017218,,1476489600,,,BattleCore,,battlecore,1476489600,https://www.igdb.com/game_engines/battlecore
291,998ebd39-48cb-b611-5b78-95ac04f98d99,,1448150400,,,CANVAS Engine,[32],canvas-engine,1603411200,https://www.igdb.com/game_engines/canvas-engine
1550,605a5296-1288-e5f6-54c3-8d9cd8727b60,,1692732548,,,Whale,,whale,1692750776,https://www.igdb.com/game_engines/whale
743,edf3a027-5336-14ec-3fa7-5b0472d8d729,,1568073600,,,Veloren Engine,,veloren-engine,1603584000,https://www.igdb.com/game_engines/veloren-engine
399,abd628e5-74e4-76dc-dca2-c66c49b17575,,1477610109,,,Qt,,qt,1677527344,https://www.igdb.com/game_engines/qt
1111,5af7cc1f-844f-f1bf-159f-7340bcdc428f,,1602374400,,,Chowdren,,chowdren,1602460800,https://www.igdb.com/game_engines/chowdren
115,1b2e3411-61f7-6db6-9577-5e121da16aae,[1327],1415491200,,,Video Reality,[6],video-reality,1609718400,https://www.igdb.com/game_engines/video-reality
1140,116af80a-77cc-3f78-c5fa-70541bed0256,,1607385600,,,Chess Engine,,chess-engine,1607385600,https://www.igdb.com/game_engines/chess-engine
