id,checksum,created_at,games,name,slug,updated_at,url
8202,2e258dc4-d204-b8a8-df3a-29451234bc6b,1661995850,[189115],Grey Heritage,grey-heritage,1662330684,https://www.igdb.com/collections/grey-heritage
8624,c9470ac8-9527-6882-8856-9d970f20fffc,1677479949,[38392],Silva Saga,silva-saga,1677479949,https://www.igdb.com/collections/silva-saga
2665,dc4ab10d-bb8a-dd28-d245-26bc2925457a,1492274225,"[19792, 28143]",Hard Truck,hard-truck,1670941801,https://www.igdb.com/collections/hard-truck
4010,64eb5d61-46f2-820b-aae2-216d56253817,1507872040,"[62387, 62388, 78078]",Net Versus,net-versus,1684331905,https://www.igdb.com/collections/net-versus
7211,02541907-0744-aa2e-1052-bc36dafe3bca,1627416127,"[154784, 154785, 155072, 155073, 172823]",Blue Reflection,blue-reflection,1691997051,https://www.igdb.com/collections/blue-reflection
3250,3f3e8016-8b9a-95cf-61bc-67b83fcc39e8,1507277312,"[47911, 49664, 58848, 67108, 80608]",Lovely Lisa,lovely-lisa,1685955105,https://www.igdb.com/collections/lovely-lisa
2279,b2954e1e-4977-4732-b2e7-38c30ca22acc,1469097161,"[15249, 20893]",Wings of Death,wings-of-death,1685532496,https://www.igdb.com/collections/wings-of-death
4763,7d5b273c-623b-87bd-65a0-3449699eb236,1512852878,[78394],Bille & Trille,bille-and-trille,1512852878,https://www.igdb.com/collections/bille-and-trille
5007,1d9a9b80-d78c-8a49-46b8-e046eabb4ba4,1512930937,"[39447, 120906]",Fighting Vipers,fighting-vipers,1687338543,https://www.igdb.com/collections/fighting-vipers
2829,c0b30ec4-7c6d-25b6-b762-8171111d7eb8,1500656794,[51692],Quiz Daisousasen,quiz-daisousasen,1500656794,https://www.igdb.com/collections/quiz-daisousasen
6946,9a80bbe0-7428-bf18-f929-2c26fa262640,1619217007,"[146208, 146209, 146210, 146211]",Corum,corum,1681817977,https://www.igdb.com/collections/corum
2834,a039aa25-cb6c-4bf6-b4d3-61ebc5fd3b6f,1500924181,[51999],Dark and Light,dark-and-light,1500924181,https://www.igdb.com/collections/dark-and-light
7630,5367255a-dc12-c24e-d368-699be5fe457c,1644851113,"[110731, 141631]",Fallstreak,fallstreak,1644851140,https://www.igdb.com/collections/fallstreak
1699,4e904377-10ee-4b59-a5dc-2b16953b9526,1442849191,"[12846, 18401, 46243]",Rolling Thunder,rolling-thunder,1685607120,https://www.igdb.com/collections/rolling-thunder
4536,ea4c6469-100b-0029-0a18-a3da71d7a5ad,1512821651,"[6663, 68102, 68103, 68117]",Derby Owners Club,derby-owners-club,1684370268,https://www.igdb.com/collections/derby-owners-club
8462,3ebcf2c8-91ff-a49a-9d8d-1f6221069d72,1670592101,"[123111, 228583]",Muscle Ranking GB,muscle-ranking-gb,1670592105,https://www.igdb.com/collections/muscle-ranking-gb
8804,25635f2c-a0f2-59c0-6763-5082523f1423,1685063608,[86576],Super Dungeon Boy,super-dungeon-boy,1685063608,https://www.igdb.com/collections/super-dungeon-boy
4942,af9debb6-a70c-29f0-8900-0451874111ae,1512905119,"[73235, 73723]",Quantum Gate,quantum-gate,1643459264,https://www.igdb.com/collections/quantum-gate
7598,7ebe4c40-5bf4-85b7-c0b2-da065e4986e0,1643148661,[188407],Tap Wizard,tap-wizard,1643148706,https://www.igdb.com/collections/tap-wizard
7606,9f60a265-36dc-6c43-34c3-c4516f50c969,1643320137,"[188561, 188569]",Alik,alik,1643339755,https://www.igdb.com/collections/alik
6447,a192c733-747a-62a4-4404-0350e5a05325,1598377179,"[61685, 137082]",Senshinkan,senshinkan,1681395813,https://www.igdb.com/collections/senshinkan
3177,cf48a24e-8a1c-10dd-4b34-726ea1d87bf6,1507192817,"[57050, 59012]",Golful Golf,golful-golf,1507192817,https://www.igdb.com/collections/golful-golf
7680,4f329a22-a15f-c373-b53e-7cf511b33090,1646392628,"[153510, 193163]",Pokémon and the Last Wish,pokemon-and-the-last-wish,1692353206,https://www.igdb.com/collections/pokemon-and-the-last-wish
8293,1df4b34d-f53c-7217-086c-029da9268cff,1663654927,[218206],Feverfew,feverfew,1663654928,https://www.igdb.com/collections/feverfew
7819,7fae61e1-788d-1947-6b31-966c54cf8235,1650850862,[61433],Spice and Wolf,spice-and-wolf,1650850863,https://www.igdb.com/collections/spice-and-wolf
5204,54927053-3738-2888-9ef7-244e97c7e113,1515757680,"[18338, 68842]",Shoppe Keep,shoppe-keep,1683200028,https://www.igdb.com/collections/shoppe-keep
4160,fd553838-d4bb-0575-c27d-4884ac88fb75,1507934803,"[60706, 60707, 67649]",Galaxy Online,galaxy-online,1691758786,https://www.igdb.com/collections/galaxy-online
3807,a0609127-8ef1-fa5e-ada8-31e806430797,1507814311,"[21698, 65333]",Funky Barn,funky-barn,1690454228,https://www.igdb.com/collections/funky-barn
631,9acdc21b-4350-cac7-95e7-4cd19661f711,1390097910,[2219],Voyeur,voyeur,1390097910,https://www.igdb.com/collections/voyeur
4632,7c79a1a9-f794-db03-aa63-eda5d7977c0d,1512851105,[72583],School Rumble,school-rumble,1512851105,https://www.igdb.com/collections/school-rumble
7852,9f390c7b-8bfd-0e72-efb9-b0681416d7f4,1651653419,[109972],Elsword,elsword,1670980596,https://www.igdb.com/collections/elsword
8847,2a2e9694-65dd-eabc-2e35-e7d02620b457,1687220168,"[86786, 88144, 91036, 254101]",Beat the Boss,beat-the-boss,1692563045,https://www.igdb.com/collections/beat-the-boss
4769,599fc9fb-91f9-3235-f158-0715b4c39955,1512852919,"[44038, 67301]",Bass Rush,bass-rush,1691152134,https://www.igdb.com/collections/bass-rush
7644,c7f0de3c-c528-b0e0-5dd0-f9af29744523,1645356657,[191624],Hanna in a Choppa,hanna-in-a-choppa,1645356798,https://www.igdb.com/collections/hanna-in-a-choppa
8865,eb786498-a444-5347-b8de-b90f72395838,1688949503,"[253793, 253794]",Super Ninji Land,super-ninji-land,1688949508,https://www.igdb.com/collections/super-ninji-land
8737,589967f4-f45a-5c14-9c2d-b994b3ea59dc,1681931174,"[246352, 246387]",Motor Rally,motor-rally,1681932478,https://www.igdb.com/collections/motor-rally
7444,32c68fa8-efc9-8c5b-8429-db8116a324ce,1637549575,"[182258, 226409]",Early American Wars,early-american-wars,1683694089,https://www.igdb.com/collections/early-american-wars
8282,8a389605-af5b-493a-15f4-8297fc3a2cf1,1663328720,"[217944, 217954]",Arcade Games,arcade-games,1663331606,https://www.igdb.com/collections/arcade-games
4398,11a7c2ec-4c05-b6b9-7a9d-cb7f6caae80c,1512729821,[5893],Tales from Space,tales-from-space,1512729821,https://www.igdb.com/collections/tales-from-space
3739,acbe1dc9-b8f2-8db0-b4cf-a6a51318b931,1507812771,"[8443, 49389, 61281, 76474, 79615, 80769]",My Little Pony,my-little-pony,1693315957,https://www.igdb.com/collections/my-little-pony
8907,8a3cffb8-64b6-8219-8bce-c439a83e8354,1691157561,[259985],Block Party,block-party,1691157562,https://www.igdb.com/collections/block-party
3247,29a2ab5f-1d7a-c9b7-6c96-03c087d4188f,1507276944,"[59261, 59263, 59264]",Hitozuma Unyu Saimin NTR Ben,hitozuma-unyu-saimin-ntr-ben,1692191141,https://www.igdb.com/collections/hitozuma-unyu-saimin-ntr-ben
2325,0f699063-fdc5-9397-c7e3-70c6df7dd838,1469701253,"[21639, 21640, 148768, 148769]",Challenge Me,challenge-me,1682786727,https://www.igdb.com/collections/challenge-me
8745,7f8ce56c-4350-a4fe-50cb-25bb45547b12,1682481401,,Lucah,lucah,1693498642,https://www.igdb.com/collections/lucah
5115,5f3f4c87-d0a4-06ac-1da8-38123115a80e,1513004908,[72021],Cadillac,cadillac,1513004908,https://www.igdb.com/collections/cadillac
1959,b3d04061-1e75-5a7c-9ac5-7a51a09d96e6,1450645271,"[8867, 10998, 15471, 15472, 26933]",Fate,fate,1688032263,https://www.igdb.com/collections/fate
2229,d2ea5ade-53c0-b6b4-03c9-517c002038d6,1467993395,"[5499, 20049]",Battle Fantasia,battle-fantasia,1669361819,https://www.igdb.com/collections/battle-fantasia
4624,b3163381-5f77-b6ec-0cc4-0db897d8d1b5,1512851030,"[5139, 5140]",Scarface,scarface,1693456762,https://www.igdb.com/collections/scarface
1603,53df9145-225f-a46a-76a5-af695917816c,1441119436,"[9737, 12008]",Laura Bow,laura-bow,1685950955,https://www.igdb.com/collections/laura-bow
5581,8658625f-eff6-af5f-19f2-6f4c2a58a2f3,1551603096,"[115722, 115723, 115724, 115725, 128419]",Bishoujo Mangekyou,bishoujo-mangekyou,1691147256,https://www.igdb.com/collections/bishoujo-mangekyou
5989,9fe493c2-1ab7-3b9d-ceca-4c2336c0dcea,1579248038,"[77138, 84363, 91447, 91455]",Bellini - den tossede troldmand,bellini-den-tossede-troldmand,1579248038,https://www.igdb.com/collections/bellini-den-tossede-troldmand
7709,f7f37e95-c37f-e5c6-385b-8d165a4b01d4,1648120095,"[26493, 171028, 192179]",Stellar Monarch,stellar-monarch,1691114832,https://www.igdb.com/collections/stellar-monarch
7701,d9ca6030-3172-f540-a464-14cf8163291e,1647455892,[145610],Andro Dunos,andro-dunos,1647455919,https://www.igdb.com/collections/andro-dunos
8732,17ca28fa-42a7-92ca-1b7d-0b3de748d7e3,1681778908,"[29565, 76343, 102153]",Blood Harvest,blood-harvest,1681778916,https://www.igdb.com/collections/blood-harvest
3435,7372c513-a7c4-317f-3271-dd2124695ba9,1507573727,"[62578, 69378]",Keyboardmania,keyboardmania,1685532693,https://www.igdb.com/collections/keyboardmania
7605,b97c54ec-1fa2-129b-d940-8a8cb2f7ab7b,1643304605,[188558],Brave Dwarves,brave-dwarves,1643304689,https://www.igdb.com/collections/brave-dwarves
8317,9e55615f-fac2-fc7c-1736-524e2db424c7,1664101570,"[38452, 130009, 218641, 218642]",Heart no Kuni no Alice,heart-no-kuni-no-alice,1683511096,https://www.igdb.com/collections/heart-no-kuni-no-alice
1723,f6b77e6e-3ec8-9c4a-080a-ca8745f5aecd,1443536313,"[4355, 13106, 13107, 227746]",Power Stone,power-stone,1689500510,https://www.igdb.com/collections/power-stone
8805,c9d67ffe-0385-34a5-58b0-48d5b38ffdfd,1685064195,"[150780, 171447]",Hidden Memory,hidden-memory,1685064201,https://www.igdb.com/collections/hidden-memory
7828,8ed2c499-b1a3-9433-44f1-74df66c3a6ac,1651163131,"[198067, 198611, 218233, 218289]",Mame Game,mame-game,1684677220,https://www.igdb.com/collections/mame-game
1017,209ed12b-054a-aefa-6886-f0aa30e4743e,1406665317,"[3662, 6472, 7547, 206514]",Adventures of Lolo,adventures-of-lolo,1689931907,https://www.igdb.com/collections/adventures-of-lolo
1721,fbdd75ab-b058-c640-2509-c58acd611dda,1443452725,"[13095, 13096, 44769]",Rival Schools,rival-schools,1691751984,https://www.igdb.com/collections/rival-schools
2285,74e54cb6-98e7-4118-4ea3-56dad4658a51,1469145734,"[661, 20975, 21273, 39187]",Darwinia,darwinia,1692620601,https://www.igdb.com/collections/darwinia
8502,a6070f8f-673a-c361-61d1-62b3327ca0e0,1672619835,[229932],Chrismtas Stories,chrismtas-stories,1681990861,https://www.igdb.com/collections/chrismtas-stories
8069,27bf44e2-6e7b-ed1e-758b-35a2268b99e7,1657639189,"[180986, 209077, 260837]",Sicari,sicari,1691531308,https://www.igdb.com/collections/sicari
4115,76356b74-69b0-1078-0de3-593c8c8152da,1507934062,"[42444, 61329, 61330, 66384, 69329, 123079]",Tenchi Muyo,tenchi-muyo,1692758888,https://www.igdb.com/collections/tenchi-muyo
5560,2540df5d-0a15-d0a2-269d-f6eeae437647,1549054053,"[58397, 114777]",Hero Emblems,hero-emblems,1549054053,https://www.igdb.com/collections/hero-emblems
5356,213be1b3-43fc-faf2-8e6e-cab6e25690c7,1517994051,,seven mysteries,seven-mysteries,1691977854,https://www.igdb.com/collections/seven-mysteries
8885,807f775d-db9c-1055-29fd-cc03a02e7a45,1690159087,[228766],Tilting Tiles,tilting-tiles,1690159087,https://www.igdb.com/collections/tilting-tiles
7768,802b3433-899e-3911-35d4-21913646dcca,1649379434,"[62832, 62833, 62834]",Campfire Legends,campfire-legends,1693309292,https://www.igdb.com/collections/campfire-legends
8634,ed2a8043-c57d-3c91-ac0b-bd2d1092d067,1677644810,[49123],Tokyo Disneyland,tokyo-disneyland,1677644810,https://www.igdb.com/collections/tokyo-disneyland
1477,be404ec9-48d7-8d7b-61c0-7a7cb0d9746c,1433770877,[7332],Codex Voyni,codex-voyni,1433770877,https://www.igdb.com/collections/codex-voyni
7807,37f59d39-0986-6d2e-97e4-2572fbc7aa45,1650474653,[198227],Red Matter,red-matter,1650474678,https://www.igdb.com/collections/red-matter
8814,bac5f568-880e-db2e-8cab-d1457462427b,1685194214,"[194912, 251143]",Pole Chudes,pole-chudes,1685194780,https://www.igdb.com/collections/pole-chudes
5094,8286505b-1b59-b5b1-1816-81addb33cf56,1513000724,"[73878, 137033]",Globetrotter,globetrotter,1691045931,https://www.igdb.com/collections/globetrotter
5041,a5deea2b-0369-042a-4ae1-305960873760,1512941978,[47307],AFL Live,afl-live,1512941978,https://www.igdb.com/collections/afl-live
3058,52cc0a5f-e137-9a4d-c899-84076d1c3b64,1506584632,[56291],Aria,aria,1506584632,https://www.igdb.com/collections/aria
8866,7d570275-0827-bbb5-fdaf-3dc170a910ae,1688952179,"[255678, 255799]",Korokoro Reimu,korokoro-reimu,1688953443,https://www.igdb.com/collections/korokoro-reimu
8603,450d3040-3215-6683-f3b7-39bc54c48142,1676752594,"[217842, 222974]",Lakitu's Great Adventure,lakitus-great-adventure,1687494564,https://www.igdb.com/collections/lakitus-great-adventure
8851,7da8d764-622b-2aae-b02b-37ea4c97d096,1687746421,[254532],Yudashi Peril,yudashi-peril,1689216663,https://www.igdb.com/collections/yudashi-peril
6154,fcaf4849-15bf-6cc2-8246-5a357efeba7a,1588871435,"[524, 561, 943, 7966, 9928, 26948, 42953, 110411, 122656, 122657, 133301, 135972, 136055, 136176, 136248, 139955, 164796, 202101, 234663, 234666, 234667, 234792, 234793, 234794, 234913, 234918, 237838, 237839, 237840]",Dirt,dirt,1692969106,https://www.igdb.com/collections/dirt
7595,258504e5-e7f8-c44f-c9e3-70712fe495e4,1643059744,"[188076, 188078]",Pong Pong's Learning Adventure,pong-pongs-learning-adventure,1671007672,https://www.igdb.com/collections/pong-pongs-learning-adventure
4846,9e32c408-4a67-2013-e456-7c8151cef74c,1512856122,"[21051, 35397, 78094, 80124]",Chart Wars,chart-wars,1685357851,https://www.igdb.com/collections/chart-wars
3230,29fcef0d-c430-8120-54e7-e9a37ee8f357,1507274231,"[9538, 59427, 59806, 63398, 80340]",Fairy Tail,fairy-tail,1692621065,https://www.igdb.com/collections/fairy-tail
7702,79c00f3c-a2b0-801b-904e-925109f285cf,1647536478,[194494],Trivial Pursuit Live!,trivial-pursuit-live,1647536590,https://www.igdb.com/collections/trivial-pursuit-live
8715,e0469b89-ed2a-4d07-2638-b0ed7f55526b,1680524423,[243620],The Deity Machine,the-deity-machine,1681213665,https://www.igdb.com/collections/the-deity-machine
6698,7c9fab97-bc30-bdd7-9a32-9a6b993f4f02,1610012164,[67968],Crazy Penguin Catapult,crazy-penguin-catapult,1610012164,https://www.igdb.com/collections/crazy-penguin-catapult
8103,54f36dd3-7340-f463-9498-a78697d9a567,1658707784,"[210304, 210305]",Sonic Reversi,sonic-reversi,1658708122,https://www.igdb.com/collections/sonic-reversi
8623,de2df756-fa71-3a4c-2829-fafa148d2cea,1677479947,[218827],Battle Dodge Ball,battle-dodge-ball,1677479947,https://www.igdb.com/collections/battle-dodge-ball
7984,7c5898d5-a1e2-7532-b654-5c7eec841ee3,1655421146,"[205167, 205168]",Soul Anchor,soul-anchor,1691750155,https://www.igdb.com/collections/soul-anchor
8852,98c7abae-e1e4-000d-e9d1-48d2bd7637df,1687766182,"[254617, 254618]",Haunted Obachestra,haunted-obachestra,1687766188,https://www.igdb.com/collections/haunted-obachestra
8503,d485889c-6245-b1d6-3a68-4e6fbe2ab448,1672622268,[229949],Sift Heads World,sift-heads-world,1681782518,https://www.igdb.com/collections/sift-heads-world
3201,2e66b7b5-7593-c33c-6440-1b0c5fee74ee,1507205024,"[58376, 58901]",Tap Tap Arcade,tap-tap-arcade,1690515025,https://www.igdb.com/collections/tap-tap-arcade
7610,41ebb5f3-1553-b00d-3cc2-1ca81d6c463b,1643376778,[188576],QP Shooting,qp-shooting,1643376796,https://www.igdb.com/collections/qp-shooting
4418,d53058a4-e1cb-4b1f-1630-cf0f86e88577,1512735108,"[52311, 52312]",Conspiracies,conspiracies,1670936957,https://www.igdb.com/collections/conspiracies
8815,a852121a-261d-89a7-f28b-67caf0cf917d,1685198978,"[9435, 57841, 88391, 134783]",Urban Trial,urban-trial,1690576536,https://www.igdb.com/collections/urban-trial
7872,0b6db0b0-64e5-a94d-6054-e9b2c8c7e31f,1652279709,"[176821, 176868]",Final Ninja,final-ninja,1681984332,https://www.igdb.com/collections/final-ninja
2700,ef1055cd-2f5f-d487-1d26-dbc83b0ed274,1494177206,"[13045, 28473, 48584, 72382]",Exploding Fist,exploding-fist,1684593730,https://www.igdb.com/collections/exploding-fist
3653,7759422b-f9a2-2db2-9f58-7bba14f59e81,1507800623,"[20408, 47447, 67077, 79523, 80098]",Head Shot,head-shot,1693489272,https://www.igdb.com/collections/head-shot
4003,f18d405f-dc1d-a21a-82e0-dd10d9f47dc4,1507819333,[59487],Fortune Wheel Slots,fortune-wheel-slots,1507819333,https://www.igdb.com/collections/fortune-wheel-slots
1650,7db6028a-4207-c210-f220-f9916acea411,1441549682,[4342],Dragon Lore,dragon-lore,1441549682,https://www.igdb.com/collections/dragon-lore
8321,33153283-a6f4-5a70-cf93-0dab5d532c28,1664155217,[51261],Sega Genesis Classic Collection,sega-genesis-classic-collection,1664155246,https://www.igdb.com/collections/sega-genesis-classic-collection
6905,9873d4b3-40a9-a70d-587c-b27bf4542e6d,1618021885,"[37555, 145629, 145632]",Dark Eyes,dark-eyes,1684930336,https://www.igdb.com/collections/dark-eyes
1082,32dfe287-70b0-e3e4-90ef-b20dc767c50b,1415262795,"[8122, 8123, 8124, 8125, 11495]",Illusion,illusion,1693180406,https://www.igdb.com/collections/illusion
8867,1ed71c37-d3c7-ffc9-fcb5-5c26b8786210,1688956011,[255834],Cuber,cuber,1688956023,https://www.igdb.com/collections/cuber
5054,ff4b5958-21ab-76cc-1896-591fb886162b,1512947459,[47226],Hero Quest,hero-quest,1512947459,https://www.igdb.com/collections/hero-quest
8431,578eebf1-31f1-8c5a-0d28-456900044c90,1669574231,"[43627, 91838]",Real Pool,real-pool,1669918299,https://www.igdb.com/collections/real-pool
110,e71bedc2-fc94-7094-bf6f-99137791e2b3,1317714379,[557],Prison Break,prison-break,1323289209,https://www.igdb.com/collections/prison-break
4975,57b81cc1-0178-d75f-3026-d943e1c4360e,1512906058,"[21138, 21295, 75122]",Zenses,zenses,1682727931,https://www.igdb.com/collections/zenses
8477,2daf568c-b21d-9b4d-25c8-9aaba62e9b86,1671004176,[228812],Disney Game iT!,disney-game-it,1671026280,https://www.igdb.com/collections/disney-game-it
7721,da03a36b-5c92-924b-81f5-42ad20225ae3,1648714265,[194940],Rugby League Live,rugby-league-live,1681721991,https://www.igdb.com/collections/rugby-league-live
8894,123b12b7-fccb-6cb5-8e82-7ceac25f2ba7,1690765786,"[259410, 259411]",50 Blockbuster Games,50-blockbuster-games,1690765836,https://www.igdb.com/collections/50-blockbuster-games
8635,c7bc4f19-3295-92fd-bef2-4a05817efdfe,1677669203,"[44786, 44787]",Namco Anthology,namco-anthology,1677669211,https://www.igdb.com/collections/namco-anthology
7854,aedcf85c-9be1-5360-6d3e-235e796b65c9,1651749487,"[66998, 78695]",Club Penguin: Elite Penguin Force,club-penguin-elite-penguin-force,1690942985,https://www.igdb.com/collections/club-penguin-elite-penguin-force
7831,76fb23cf-0a78-fd55-1b21-d1c5722f2dcb,1651163309,[80531],I Wanna Be The Guy,i-wanna-be-the-guy,1670942453,https://www.igdb.com/collections/i-wanna-be-the-guy
8584,79b1f19d-40a9-a1aa-f67f-6607b2b229f7,1675873211,"[154108, 236236]",FrankenStorm,frankenstorm,1691458676,https://www.igdb.com/collections/frankenstorm
5045,8c9e5edd-a515-f1cf-7586-4bc0a6a21bcc,1512942081,"[6799, 45651]",Galaxy Force,galaxy-force,1691478971,https://www.igdb.com/collections/galaxy-force
4227,9543afd2-795e-75e1-17bf-e6ba66ea15aa,1510648869,[75849],Blocker,blocker,1510648869,https://www.igdb.com/collections/blocker
7425,60e323f1-cb0d-e13b-bb0a-3fb0c5865b02,1636120346,[180147],Honor of Kings,honor-of-kings,1636120346,https://www.igdb.com/collections/honor-of-kings
4648,e75209eb-1ce9-2f22-3e6f-b0ba4206147b,1512851193,"[47775, 72115, 77883]",The Suite Life of Zack & Cody,the-suite-life-of-zack-and-cody,1693316949,https://www.igdb.com/collections/the-suite-life-of-zack-and-cody
8806,48acc8b1-bd0c-c24d-232f-e813a42f9e9b,1685064475,"[162625, 226009]",Huni Kuin,huni-kuin,1685965108,https://www.igdb.com/collections/huni-kuin
653,3e82e49d-c623-3433-6285-c98e13e3473d,1390383546,"[4000, 4002, 4005, 76960, 118681]",MediEvil,medievil,1692967077,https://www.igdb.com/collections/medievil
8571,fd510003-e4ca-27bf-ed39-a2fd20491fca,1674696231,"[179663, 229874]",The Telwynium,the-telwynium,1674696245,https://www.igdb.com/collections/the-telwynium
8562,1669bfbb-7f43-ca6b-d19e-e2253480d7b3,1674113478,[227140],Deducto,deducto,1675585772,https://www.igdb.com/collections/deducto
2194,9ff60446-92aa-b004-177c-026999913436,1466329386,"[5663, 19671, 19688, 43929, 44741, 63467, 64652, 72976, 112542, 202996]",Simple 1500,simple-1500,1690373996,https://www.igdb.com/collections/simple-1500
2790,0d9054e6-49e6-222e-9444-89cea63fc120,1497498804,"[13795, 13839]",Delta,delta,1670971589,https://www.igdb.com/collections/delta
7914,622dd61a-c793-80e6-8ebf-1bae06dc6b3e,1654087680,"[21251, 79922, 79923]",Gamecenter CX,gamecenter-cx,1671638316,https://www.igdb.com/collections/gamecenter-cx
8517,f9444b31-c0d0-19d0-03a9-c19de5ba2626,1672814766,"[132033, 132034]",Super Mario: Fushigi no Korokoro Party,super-mario-fushigi-no-korokoro-party,1672814772,https://www.igdb.com/collections/super-mario-fushigi-no-korokoro-party
3865,00f0d796-473c-1a61-b2ca-ae7213dd6062,1507815485,[39075],Die Fugger,die-fugger,1507815485,https://www.igdb.com/collections/die-fugger
2650,c87c4f80-c112-c818-9266-7968283e951d,1490862469,"[28004, 37061]",android,android,1681960167,https://www.igdb.com/collections/android
1653,d95bec9a-dd01-ee64-ae4c-451f6f89d1a8,1441560279,"[12444, 12445]",The Magic Candle,the-magic-candle,1685356908,https://www.igdb.com/collections/the-magic-candle
8606,50eddd40-ca25-94cd-4df9-ac1be8955687,1676909983,"[43915, 73016, 197864]",Detective Barbie,detective-barbie,1690767962,https://www.igdb.com/collections/detective-barbie
3963,93fffd6b-ebb7-9fb6-e86b-7c5120410e77,1507817556,"[33111, 59790]",Mythic Wonders,mythic-wonders,1689930141,https://www.igdb.com/collections/mythic-wonders
2492,96850dbb-f0da-3d20-bb3b-375143fe8a22,1477812119,"[25326, 225810]",Toontown,toontown,1689342310,https://www.igdb.com/collections/toontown
8516,f31c7fd7-b7ca-6fe1-dd0a-8818d51b68d5,1672806177,"[77829, 132044]",Mario Party: Fushigi no Koro-koro Catcher,mario-party-fushigi-no-koro-koro-catcher--1,1683877022,https://www.igdb.com/collections/mario-party-fushigi-no-koro-koro-catcher--1
8540,ae997d5c-f927-c159-e5b4-dba64c6c46f9,1673361623,[230630],University tycoon,university-tycoon,1681477826,https://www.igdb.com/collections/university-tycoon
4438,1a22a8a2-aa53-4a92-cba4-6bc5fc588b6d,1512741475,"[66008, 66815, 67206]",Learning with the PooYoos,learning-with-the-pooyoos,1684932859,https://www.igdb.com/collections/learning-with-the-pooyoos
7683,f1f2e645-7841-8ab6-15c5-5b3b23e024b4,1646619232,[193382],The Unseen Fears,the-unseen-fears,1646619310,https://www.igdb.com/collections/the-unseen-fears
2422,21950e80-4863-fcc3-1b23-f2a8343c2718,1473190189,"[22766, 23684]",Preppie!,preppie,1670973944,https://www.igdb.com/collections/preppie
4144,fcf31255-8f60-e2df-1c61-c4fc4838c21f,1507934505,"[57958, 60966, 60967, 60968, 60970, 60972]",English Dream,english-dream,1684723023,https://www.igdb.com/collections/english-dream
4285,858d997f-aba6-92ae-e627-5cd9a9bbf065,1512720478,"[38131, 38208, 38209]",Dolucky,dolucky,1686037866,https://www.igdb.com/collections/dolucky
8844,b28e16db-e7bd-a043-1535-03da5477806d,1686933987,"[253160, 253161, 253163]",David Slade Mysteries: Case Files,david-slade-mysteries-case-files,1686934403,https://www.igdb.com/collections/david-slade-mysteries-case-files
4644,bff723c0-ae7e-06ca-6fec-12824473c50b,1512851167,"[47799, 57694]",My Games,my-games,1684133680,https://www.igdb.com/collections/my-games
2286,ea1d3271-7eac-0e6f-d0cf-dc9e537eb312,1469227940,"[20992, 21385, 21436]",Nanostray,nanostray,1691565263,https://www.igdb.com/collections/nanostray
8132,000cb92a-55b8-f1bb-5321-6747707434b8,1659315601,[210686],Team Xtreme,team-xtreme,1659316092,https://www.igdb.com/collections/team-xtreme
8886,79581529-75db-4b16-2486-0d9b2ecc01b0,1690165046,"[23335, 74316]",Full Tilt! Pinball,full-tilt-pinball,1690165058,https://www.igdb.com/collections/full-tilt-pinball
7121,43577f42-d182-3dc7-ea08-7ba17a064797,1623968045,[152486],Soccer Manager,soccer-manager,1623968045,https://www.igdb.com/collections/soccer-manager
7981,e96a3996-27c1-fc20-98cf-722c5e25514f,1655397268,[205163],Great Adventures by Fisher-Price,great-adventures-by-fisher-price,1655397291,https://www.igdb.com/collections/great-adventures-by-fisher-price
8559,0f790ce7-bdf5-f9eb-6f61-490cd98b937b,1673984481,[200931],World Championship Boxing Manager,world-championship-boxing-manager,1674003634,https://www.igdb.com/collections/world-championship-boxing-manager
4921,714d7206-3c25-4d99-1d03-3ad49caaf77e,1512904759,"[23465, 73296]",Golf Resort Tycoon,golf-resort-tycoon,1670951627,https://www.igdb.com/collections/golf-resort-tycoon
8341,9c9e6cd2-9729-7e18-0170-69d3538ddba9,1664915454,"[220140, 220148]",Disk NG,disk-ng,1664915459,https://www.igdb.com/collections/disk-ng
2356,1b6f1994-cdc3-ef15-2a5d-8c05fed57ffd,1470767419,[20757],Evolve,evolve,1470767419,https://www.igdb.com/collections/evolve
3755,35c99118-6725-bdcd-a9bc-8c3db50a282c,1507813105,"[4704, 51089, 64305, 64551]",Balloon Pop,balloon-pop,1692190203,https://www.igdb.com/collections/balloon-pop
8868,c8cca82b-e7b7-59d1-6438-f68b6868d63b,1689146769,"[141895, 141896, 204641, 222103, 256317, 256318]",Taishou Mebiusline,taishou-mebiusline,1689147021,https://www.igdb.com/collections/taishou-mebiusline
4639,7dc3853d-daf8-19cd-89d6-273bc2d92eba,1512851133,"[4676, 18595]",Trace Memory,trace-memory,1692190418,https://www.igdb.com/collections/trace-memory
7723,56f1bfbe-034d-9841-981e-b0e3f288396e,1648894602,"[117041, 195068]",Rivals of Aether,rivals-of-aether,1689240086,https://www.igdb.com/collections/rivals-of-aether
4263,dde2b44f-4721-cd4f-4ae9-cc97d37ee059,1512719913,"[4942, 20222, 65429, 79817]",Jillian Michaels,jillian-michaels,1689929414,https://www.igdb.com/collections/jillian-michaels
4666,71d395da-ef82-fe3a-8d3b-ec837fc2a10f,1512851419,"[52567, 56589]",Mecho,mecho,1685347076,https://www.igdb.com/collections/mecho
